account_id,principal_amount,product_type,region
903184,137199.92,credit_card,Moscow
903406,43654.35,cash_loan,Center
900003,49071.91,installment,Moscow
900084,42496.5,micro_loan,South
900153,88406.36,micro_loan,SPB
900207,44684.16,installment,Center
900236,56047.05,credit_card,Center
900332,121253.32,micro_loan,South
900338,31060.61,credit_card,Center
900423,169358.77,installment,Center
900462,35727.58,micro_loan,Siberia
900484,47825.76,installment,Moscow
900707,28704.52,credit_card,South
900710,53248.95,credit_card,Moscow
900815,76600.57,credit_card,South
901011,41214.25,credit_card,South
901012,24362.49,credit_card,Center
901079,34132.28,credit_card,Ural
901161,51036.14,cash_loan,Center
901369,62157.53,installment,Siberia
901403,65550.53,micro_loan,SPB
901409,61488.92,cash_loan,South
901556,157802.1,installment,Moscow
901672,36317.26,installment,South
901761,101318.4,credit_card,Moscow
901980,88013.09,credit_card,Siberia
902129,40579.6,cash_loan,SPB
902196,208552.87,micro_loan,SPB
902290,31889.1,installment,Ural
902694,156251.59,micro_loan,Moscow
902920,46843.75,cash_loan,Moscow
902979,39067.51,installment,South
903275,49557.99,cash_loan,South
903323,97259.61,cash_loan,Moscow
903330,59182.1,cash_loan,Center
903528,53552.19,credit_card,Center
900145,200896.43,cash_loan,SPB
900161,72359.07,installment,Moscow
900246,54665.26,installment,Center
900293,34873.46,credit_card,Moscow
900433,108881.48,micro_loan,Moscow
900458,122170.08,credit_card,SPB
900607,9905.33,cash_loan,Siberia
900685,34371.44,installment,Moscow
900727,106175.25,cash_loan,South
900936,36089.61,cash_loan,Moscow
900981,112969.84,cash_loan,Center
901069,22789.33,installment,South
901285,185853.18,micro_loan,South
901293,34540.02,credit_card,Moscow
901321,50704.37,micro_loan,Siberia
901323,17958.89,micro_loan,Center
901444,34410.64,credit_card,SPB
901678,65711.89,micro_loan,Center
901687,19261.83,credit_card,Center
901718,74902.56,cash_loan,South
901726,31887.96,cash_loan,SPB
901762,118542.43,installment,Siberia
901829,182889.26,installment,Center
901946,57928.59,cash_loan,Moscow
901978,19340.41,micro_loan,Center
901987,78611.21,installment,Moscow
901997,52697.1,cash_loan,Moscow
901999,93865.63,cash_loan,Moscow
902125,60421.72,installment,Ural
902176,90017.53,credit_card,Center
902247,33247.56,cash_loan,SPB
902346,58867.62,cash_loan,SPB
902495,63128.66,credit_card,South
902816,174605.38,micro_loan,SPB
902892,106996.33,installment,South
903012,30129.74,micro_loan,Center
903036,28108.68,micro_loan,South
903066,79285.19,installment,Center
903286,59167.31,cash_loan,Center
903339,32592.34,cash_loan,SPB
903385,36049.72,credit_card,Siberia
903460,32609.73,installment,Ural
900040,43984.06,credit_card,Moscow
900297,63351.73,micro_loan,Center
900304,227777.51,cash_loan,Moscow
900393,58530.14,credit_card,Ural
900495,21396.31,cash_loan,SPB
900535,55710.16,credit_card,Ural
900714,52453.47,installment,SPB
900794,48639.88,credit_card,Center
900832,23634.68,cash_loan,Moscow
900906,81452.43,cash_loan,Moscow
900945,55783.29,credit_card,Ural
901236,9507.2,cash_loan,Moscow
901248,33488.02,cash_loan,SPB
901317,64247.47,credit_card,Center
901438,28332.27,credit_card,Siberia
901463,34201.74,cash_loan,Siberia
901543,77267.1,cash_loan,Moscow
901558,65984.45,installment,Ural
901636,28223.91,credit_card,SPB
901674,44584.75,micro_loan,Siberia
901922,53458.16,cash_loan,SPB
902030,52364.91,cash_loan,Center
902099,75138.95,micro_loan,South
902138,119745.8,credit_card,Center
902229,17329.46,cash_loan,South
902283,22559.73,credit_card,SPB
902337,77707.11,micro_loan,Moscow
902411,64130.95,credit_card,SPB
902418,185766.22,credit_card,South
902482,46190.63,micro_loan,Siberia
902505,106179.97,micro_loan,Siberia
902508,61756.41,cash_loan,Siberia
902520,56556.22,cash_loan,South
902812,124001.59,cash_loan,Moscow
902843,70949.21,installment,Center
902937,33208.74,cash_loan,Moscow
902952,51247.62,credit_card,Siberia
903052,138446.62,installment,SPB
903133,54538.63,cash_loan,Ural
903450,16678.16,installment,Ural
903530,38896.27,installment,SPB
903536,48280.29,cash_loan,Center
900112,43313.71,credit_card,Ural
900189,28636.36,credit_card,Center
900330,60888.82,credit_card,Siberia
900378,93301.62,micro_loan,Siberia
900439,30992.05,installment,SPB
900504,43063.11,credit_card,Moscow
900539,25951.0,cash_loan,Center
900566,55747.76,credit_card,Siberia
900705,18429.36,installment,South
900709,103589.72,installment,Center
900737,35886.14,cash_loan,Ural
900738,42164.74,installment,Moscow
900804,109611.29,cash_loan,Center
900846,56717.15,cash_loan,Siberia
900922,72430.14,cash_loan,Center
900956,13307.84,cash_loan,South
900977,25716.14,cash_loan,South
901084,43729.84,micro_loan,South
901130,40424.63,cash_loan,Moscow
901202,40914.8,cash_loan,South
901260,135505.58,cash_loan,Moscow
901275,29381.77,credit_card,South
901442,122116.11,micro_loan,SPB
901474,63565.95,credit_card,Center
901581,98093.8,credit_card,Moscow
901770,51352.52,credit_card,Moscow
902235,70758.86,micro_loan,South
902303,28157.06,credit_card,Siberia
902348,31134.2,credit_card,Center
902496,110144.54,cash_loan,South
902545,130591.71,credit_card,Siberia
902557,78702.5,cash_loan,Ural
902670,61597.23,micro_loan,Center
902677,20932.66,installment,Center
902729,35611.68,installment,SPB
902789,59102.41,credit_card,Moscow
903017,39131.51,credit_card,South
903048,33887.47,installment,Center
903090,85656.13,credit_card,Siberia
903159,47872.64,cash_loan,SPB
903264,55068.36,credit_card,Moscow
903400,41805.4,cash_loan,Center
903579,23106.83,cash_loan,Ural
900061,38420.89,cash_loan,South
900253,35387.02,installment,Moscow
900275,29829.78,micro_loan,South
900440,51803.22,cash_loan,Moscow
900534,19173.93,credit_card,SPB
900584,92421.25,cash_loan,Siberia
900602,41804.3,cash_loan,Ural
900608,16425.99,micro_loan,Center
900640,16882.76,credit_card,Ural
900754,56897.83,cash_loan,South
900856,46972.25,cash_loan,Moscow
900867,10002.13,credit_card,Moscow
900969,32996.0,credit_card,South
900989,24855.97,credit_card,Moscow
901197,65370.98,credit_card,South
901561,17767.61,micro_loan,SPB
901579,44759.66,credit_card,Moscow
901714,30571.83,credit_card,Center
901767,37374.34,installment,Moscow
901775,64907.1,cash_loan,Moscow
901931,34204.64,micro_loan,Ural
901934,56731.97,installment,Siberia
902116,85933.2,credit_card,SPB
902240,147335.01,installment,SPB
902342,54075.23,installment,Center
902370,52222.47,credit_card,Center
902444,28402.91,cash_loan,South
902464,69187.74,cash_loan,Moscow
902486,68107.58,credit_card,Center
902564,49391.97,installment,SPB
902702,97529.57,installment,Siberia
902720,53279.72,cash_loan,Center
903024,29839.5,installment,SPB
903026,17746.73,credit_card,SPB
903098,62240.85,micro_loan,SPB
903138,29147.11,credit_card,SPB
903200,142113.8,cash_loan,South
900034,40546.21,cash_loan,South
900510,86831.46,cash_loan,Moscow
900519,54489.95,credit_card,South
900635,45537.99,credit_card,Ural
900756,43541.82,installment,Ural
900880,229098.71,cash_loan,Center
900920,36300.51,credit_card,Siberia
900953,38551.71,micro_loan,Moscow
900959,36447.08,credit_card,Center
900975,28046.45,cash_loan,Moscow
901106,51474.37,cash_loan,South
901126,118027.76,credit_card,Moscow
901162,22200.09,cash_loan,Center
901177,36922.06,credit_card,SPB
901436,91461.53,credit_card,Center
901478,68147.62,installment,Siberia
901536,98873.8,cash_loan,South
901771,24927.7,credit_card,SPB
901817,29302.67,micro_loan,South
901889,54893.86,cash_loan,South
901904,53554.19,installment,Center
901966,65205.11,cash_loan,Siberia
902147,52273.37,credit_card,South
902208,25132.56,credit_card,South
902221,145609.31,credit_card,SPB
902320,52019.75,cash_loan,Center
902321,61065.25,credit_card,Center
902469,115383.03,credit_card,South
902703,130566.58,cash_loan,Moscow
902710,36983.98,cash_loan,Center
902714,32015.96,cash_loan,Center
902722,100545.41,micro_loan,Ural
902770,32071.99,installment,Ural
902782,62570.75,credit_card,Moscow
902801,83714.73,credit_card,Moscow
902944,189640.55,installment,Moscow
902954,30404.47,installment,Center
902965,31338.78,cash_loan,Moscow
903069,124148.07,installment,Moscow
903269,51440.34,cash_loan,Siberia
903335,82312.02,cash_loan,Ural
903451,32524.71,credit_card,Ural
903552,86547.71,cash_loan,Ural
900317,29507.58,credit_card,Center
900619,188745.14,cash_loan,Moscow
900641,53042.03,credit_card,Moscow
900650,23462.14,installment,Moscow
900658,36129.31,cash_loan,Moscow
900745,99804.15,cash_loan,Moscow
900792,141710.59,credit_card,Moscow
900793,22684.3,credit_card,Siberia
900874,79013.68,installment,South
900883,48259.59,credit_card,Siberia
900902,35388.94,cash_loan,Siberia
900948,50103.3,cash_loan,Center
901082,79372.98,cash_loan,Ural
901137,33174.53,credit_card,South
901230,52675.85,cash_loan,Ural
901432,47887.26,installment,South
901459,74504.99,credit_card,Ural
901548,35458.77,cash_loan,Ural
901655,87598.92,credit_card,South
901733,107683.96,micro_loan,Center
901849,28575.06,micro_loan,Siberia
901973,32905.16,credit_card,Ural
902215,19187.62,credit_card,Moscow
902762,89793.02,credit_card,Center
902793,27731.89,installment,Ural
902925,95413.37,credit_card,South
903097,123101.85,micro_loan,Center
903110,20556.92,installment,South
903291,52473.23,credit_card,Ural
903500,77037.46,credit_card,Center
