event_id,case_id,event_dttm,channel,contact_result
1237,479,2026-01-26 20:54:00,call,No answer
2301,875,2026-04-10 09:33:00,sms,No answer
5788,2162,2026-02-13 19:44:00,call,RPC
4435,1678,2026-03-23 08:45:00,sms,RPC
5257,1971,2026-02-21 12:39:00,call,RPC
4161,1571,2026-03-31 20:05:00,sms,RPC
1089,418,2026-02-12 16:17:00,call,No answer
1435,555,2026-01-26 20:29:00,sms,No answer
116,44,2026-02-14 20:09:00,email,RPC
4493,1702,2026-04-01 08:54:00,call,RPC
1498,576,2026-03-20 14:14:00,sms,RPC
449,171,2026-03-23 17:37:00,call,No answer
4795,1808,2026-04-01 15:41:00,call,RPC
3774,1434,2026-03-12 20:28:00,email,RPC
4534,1713,2026-03-30 14:06:00,call,Promise
5391,2019,2026-01-29 17:42:00,email,Promise
6176,2315,2026-03-19 14:35:00,sms,Wrong number
3509,1331,2026-02-14 09:36:00,sms,No answer
5246,1966,2026-01-22 18:00:00,call,No answer
555,207,2026-04-04 19:57:00,call,No answer
5815,2170,2026-02-17 08:00:00,call,Wrong number
5229,1960,2026-04-04 12:20:00,email,No answer
2749,1039,2026-03-30 17:12:00,call,RPC
1043,402,2026-02-01 08:00:00,sms,RPC
4290,1621,2026-03-09 12:47:00,email,No answer
639,250,2026-01-25 13:51:00,sms,Promise
6251,2335,2026-02-22 16:00:00,sms,Wrong number
3334,1263,2026-03-20 12:37:00,call,No answer
4277,1614,2026-03-24 16:31:00,email,No answer
1260,484,2026-02-10 10:54:00,call,Wrong number
570,216,2026-02-24 11:14:00,call,RPC
5027,1890,2026-04-13 16:46:00,sms,RPC
2864,1079,2026-03-09 08:41:00,sms,Promise
4041,1529,2026-03-31 18:57:00,sms,Promise
4313,1627,2026-02-21 12:44:00,call,No answer
6880,2568,2026-02-19 12:11:00,sms,No answer
81,32,2026-03-08 11:03:00,call,Wrong number
2946,1111,2026-03-11 15:26:00,sms,Wrong number
4495,1702,2026-04-05 19:39:00,sms,RPC
413,157,2026-03-07 14:45:00,sms,Promise
1575,606,2026-02-21 17:14:00,call,No answer
4378,1651,2026-03-21 18:04:00,call,Promise
4216,1590,2026-02-24 16:20:00,sms,Promise
1192,460,2026-01-27 19:09:00,call,No answer
6706,2493,2026-01-16 20:42:00,call,Promise
1311,508,2026-02-25 17:59:00,sms,No answer
3352,1272,2026-02-25 17:33:00,call,Promise
4932,1864,2026-03-27 18:58:00,call,No answer
2164,820,2026-03-02 17:59:00,sms,No answer
3351,1272,2026-02-16 15:55:00,call,Wrong number
6056,2273,2026-01-20 14:32:00,sms,No answer
1638,627,2026-02-23 09:55:00,call,RPC
2909,1098,2026-01-08 18:06:00,call,RPC
5368,2010,2026-01-14 16:06:00,call,Promise
3010,1129,2026-02-01 12:12:00,sms,Wrong number
1912,723,2026-01-30 20:44:00,email,RPC
754,288,2026-02-28 10:21:00,call,No answer
2824,1066,2026-02-08 19:37:00,sms,No answer
2188,828,2026-03-07 13:26:00,call,Promise
2999,1125,2026-03-08 20:29:00,sms,No answer
1817,691,2026-02-10 20:23:00,call,No answer
2768,1047,2026-01-12 14:13:00,sms,No answer
4256,1605,2026-01-28 19:10:00,sms,No answer
937,363,2026-03-22 17:46:00,call,Promise
5439,2034,2026-03-29 15:22:00,call,Wrong number
4807,1812,2026-01-24 18:15:00,call,RPC
5777,2156,2026-02-23 17:32:00,sms,Promise
2576,979,2026-01-04 10:11:00,call,Wrong number
6955,2598,2026-01-15 09:30:00,sms,RPC
2056,778,2026-02-17 16:20:00,call,Promise
1041,402,2026-02-08 12:49:00,sms,No answer
3526,1339,2026-03-06 10:25:00,email,No answer
6013,2259,2026-02-12 20:30:00,sms,Promise
3471,1313,2026-03-13 16:36:00,sms,RPC
891,346,2026-03-05 16:08:00,call,Promise
2725,1034,2026-03-02 17:35:00,sms,RPC
1216,471,2026-01-27 11:54:00,call,No answer
5074,1908,2026-02-14 11:13:00,call,No answer
4870,1837,2026-03-16 15:21:00,call,No answer
3486,1321,2026-03-11 14:23:00,call,RPC
3265,1228,2026-03-07 18:02:00,call,No answer
3025,1133,2026-03-15 11:11:00,sms,Promise
2379,903,2026-04-18 14:16:00,call,RPC
2385,906,2026-02-14 12:25:00,sms,RPC
6409,2402,2026-03-23 18:35:00,sms,RPC
3896,1476,2026-02-20 13:33:00,call,Promise
519,194,2026-03-13 12:46:00,call,No answer
6297,2352,2026-01-05 13:29:00,sms,RPC
5924,2214,2026-01-18 15:30:00,sms,Promise
3205,1206,2026-03-11 09:34:00,sms,No answer
3761,1429,2026-01-30 16:35:00,sms,No answer
6503,2429,2026-02-01 09:34:00,call,RPC
2003,759,2026-03-13 10:16:00,call,Promise
4822,1817,2026-01-18 19:31:00,sms,No answer
3884,1471,2026-03-07 10:00:00,sms,No answer
1956,741,2026-02-24 20:55:00,call,Promise
4160,1571,2026-03-15 15:55:00,sms,No answer
4121,1561,2026-02-19 14:52:00,email,No answer
4265,1609,2026-02-13 18:13:00,call,No answer
271,101,2026-03-17 13:54:00,email,No answer
1715,650,2026-01-23 10:48:00,sms,No answer
5469,2045,2026-01-22 08:28:00,call,Promise
5126,1925,2026-03-06 09:27:00,email,RPC
5092,1913,2026-02-10 20:28:00,call,No answer
66,28,2026-01-20 10:59:00,sms,RPC
4819,1817,2026-01-10 19:32:00,email,No answer
2767,1045,2026-01-18 18:29:00,sms,RPC
1236,479,2026-01-20 18:21:00,email,Wrong number
6799,2534,2026-02-04 14:25:00,sms,Promise
3126,1176,2026-01-24 13:38:00,sms,RPC
6571,2448,2026-02-05 13:38:00,sms,No answer
2229,843,2026-02-17 10:59:00,sms,No answer
2287,872,2026-03-04 10:10:00,sms,RPC
6036,2265,2026-03-20 20:31:00,sms,No answer
4696,1770,2026-02-26 18:48:00,call,Promise
6252,2335,2026-02-23 11:03:00,email,RPC
845,329,2026-03-09 19:40:00,call,No answer
702,273,2026-02-23 12:04:00,call,Promise
3939,1490,2026-02-10 09:47:00,call,Promise
2680,1016,2026-02-15 13:58:00,sms,Promise
6796,2533,2026-02-19 09:30:00,sms,RPC
6495,2426,2026-03-19 08:29:00,sms,No answer
1369,533,2026-03-07 18:33:00,sms,RPC
4386,1655,2026-03-15 08:43:00,call,No answer
4383,1653,2026-03-01 15:44:00,call,No answer
4450,1686,2026-02-05 08:00:00,sms,No answer
5612,2096,2026-01-31 12:44:00,sms,RPC
870,338,2026-01-24 09:57:00,call,RPC
5402,2023,2026-02-23 18:23:00,sms,No answer
719,278,2026-01-05 08:05:00,call,Wrong number
5002,1884,2026-04-09 10:20:00,call,RPC
102,40,2026-02-06 14:44:00,sms,Promise
3292,1243,2026-01-12 18:51:00,sms,No answer
1205,466,2026-02-19 15:23:00,sms,RPC
6217,2324,2026-03-25 16:18:00,call,Promise
4605,1740,2026-01-04 20:59:00,sms,No answer
4134,1564,2026-01-22 10:09:00,email,Promise
1082,415,2026-02-12 13:14:00,call,No answer
4334,1635,2026-03-04 18:21:00,call,RPC
3713,1408,2026-02-28 18:00:00,call,No answer
2827,1067,2026-02-01 12:16:00,sms,No answer
2321,883,2026-03-04 10:46:00,call,Wrong number
4124,1561,2026-03-02 10:51:00,sms,Promise
3553,1348,2026-03-13 10:06:00,sms,RPC
375,148,2026-02-25 19:57:00,sms,No answer
2906,1097,2026-02-27 09:20:00,call,No answer
6896,2578,2026-01-20 18:40:00,call,RPC
6141,2304,2026-04-02 08:11:00,email,RPC
3315,1253,2026-02-07 16:53:00,sms,Wrong number
505,190,2026-04-06 19:06:00,call,Promise
486,183,2026-02-18 12:05:00,call,Wrong number
1861,707,2026-03-23 13:39:00,sms,No answer
2049,774,2026-03-30 13:50:00,call,Wrong number
6371,2383,2026-01-26 14:12:00,call,Promise
1774,676,2026-03-16 17:12:00,sms,Promise
3083,1157,2026-01-30 15:12:00,call,No answer
4952,1871,2026-03-13 13:20:00,sms,RPC
811,314,2026-03-27 11:13:00,sms,No answer
2560,969,2026-02-01 19:30:00,call,RPC
3624,1378,2026-02-10 10:16:00,call,No answer
6594,2460,2026-03-14 19:46:00,email,No answer
6020,2261,2026-01-19 14:19:00,call,RPC
927,361,2026-02-21 17:08:00,sms,Promise
1078,415,2026-01-27 16:37:00,sms,No answer
4118,1561,2026-02-20 08:38:00,call,Wrong number
6113,2293,2026-03-14 14:52:00,sms,No answer
2343,890,2026-03-30 11:35:00,sms,No answer
332,133,2026-03-08 09:33:00,call,No answer
3214,1211,2026-02-01 09:15:00,call,No answer
5750,2148,2026-03-30 08:05:00,sms,No answer
3807,1447,2026-01-29 19:06:00,sms,No answer
3495,1325,2026-01-17 10:12:00,sms,No answer
6674,2486,2026-03-10 20:28:00,call,No answer
4283,1617,2026-03-03 19:07:00,call,RPC
6618,2468,2026-01-26 19:06:00,sms,No answer
2780,1050,2026-03-11 08:26:00,sms,RPC
6118,2296,2026-02-05 19:24:00,call,Promise
1668,633,2026-02-23 17:10:00,sms,Promise
1344,524,2026-03-26 16:42:00,sms,RPC
117,44,2026-02-23 10:10:00,sms,RPC
5041,1898,2026-01-30 20:54:00,call,Promise
5208,1949,2026-03-26 15:27:00,call,Promise
2784,1051,2026-03-22 19:57:00,email,No answer
6783,2527,2026-03-19 11:15:00,call,No answer
5518,2060,2026-01-12 13:43:00,call,RPC
5029,1893,2026-01-15 15:10:00,sms,No answer
738,283,2026-03-24 16:10:00,sms,Promise
5332,1997,2026-03-13 18:00:00,call,No answer
2668,1012,2026-04-10 15:33:00,call,RPC
342,136,2026-01-18 13:34:00,call,RPC
1287,499,2026-02-02 09:34:00,call,No answer
4233,1597,2026-03-19 09:29:00,call,No answer
176,65,2026-02-16 11:31:00,sms,No answer
5844,2179,2026-02-05 11:49:00,call,Promise
4495,1702,2026-04-05 17:57:00,sms,RPC
4028,1525,2026-03-29 19:25:00,call,RPC
794,306,2026-02-16 19:29:00,call,No answer
2046,773,2026-02-23 12:55:00,sms,No answer
2286,871,2026-01-26 10:52:00,call,No answer
1778,678,2026-03-16 13:48:00,call,Wrong number
1942,733,2026-03-10 19:15:00,call,No answer
5048,1900,2026-02-22 15:28:00,call,No answer
2230,843,2026-02-16 08:00:00,call,Wrong number
1063,409,2026-02-24 13:15:00,call,Wrong number
3740,1423,2026-04-08 10:38:00,call,Wrong number
5563,2078,2026-02-06 19:43:00,sms,RPC
6660,2482,2026-03-14 19:15:00,call,No answer
6888,2572,2026-02-15 11:11:00,call,Promise
5374,2013,2026-03-26 12:01:00,sms,Wrong number
4922,1861,2026-01-14 09:47:00,call,No answer
4054,1533,2026-01-30 13:42:00,sms,No answer
4005,1514,2026-04-04 10:24:00,call,RPC
3059,1149,2026-03-03 20:40:00,call,Promise
4502,1703,2026-03-06 16:22:00,sms,Wrong number
2947,1111,2026-03-17 13:09:00,call,Wrong number
5009,1885,2026-01-11 15:15:00,sms,Wrong number
2796,1057,2026-02-01 16:39:00,call,No answer
5066,1906,2026-02-05 18:32:00,call,RPC
314,125,2026-02-06 18:52:00,call,Promise
4915,1858,2026-02-02 08:38:00,sms,No answer
1537,591,2026-02-01 08:12:00,sms,RPC
4907,1854,2026-02-22 14:06:00,sms,Promise
4654,1754,2026-03-07 13:50:00,call,Wrong number
4260,1605,2026-01-30 12:50:00,call,Wrong number
4770,1794,2026-02-05 17:18:00,call,No answer
4719,1776,2026-04-04 12:55:00,call,RPC
1470,568,2026-02-24 19:53:00,call,RPC
3850,1459,2026-02-13 17:52:00,call,Promise
5099,1916,2026-02-22 10:20:00,sms,Promise
1811,689,2026-03-12 11:00:00,call,Promise
5496,2055,2026-02-24 19:29:00,email,RPC
1209,469,2026-02-24 11:53:00,sms,RPC
4240,1600,2026-01-31 11:55:00,call,Wrong number
6490,2425,2026-02-04 08:01:00,sms,RPC
4888,1844,2026-01-13 09:31:00,call,RPC
3651,1387,2026-03-20 10:39:00,call,Promise
1746,665,2026-03-19 11:18:00,call,No answer
6132,2302,2026-03-19 09:04:00,call,No answer
751,288,2026-03-08 10:29:00,call,Promise
670,259,2026-03-17 14:18:00,call,RPC
2296,875,2026-04-09 18:22:00,call,Wrong number
6684,2488,2026-02-19 09:59:00,call,No answer
1524,585,2026-04-12 19:50:00,email,Promise
5314,1992,2026-03-04 15:30:00,call,RPC
5200,1946,2026-03-08 17:39:00,email,Promise
2853,1077,2026-03-06 16:56:00,call,Promise
2002,759,2026-03-27 19:19:00,call,No answer
4532,1713,2026-03-31 13:13:00,call,No answer
1030,399,2026-01-24 10:18:00,call,Promise
2094,792,2026-02-02 12:22:00,sms,No answer
6137,2302,2026-03-16 08:26:00,sms,No answer
3497,1325,2026-01-14 18:26:00,sms,Promise
5083,1910,2026-01-28 11:02:00,call,RPC
3288,1240,2026-03-11 16:14:00,sms,Promise
3760,1428,2026-02-08 17:06:00,sms,Promise
1422,551,2026-01-26 17:44:00,call,No answer
3940,1491,2026-01-17 11:12:00,call,No answer
1189,458,2026-02-22 13:16:00,call,No answer
6418,2405,2026-01-19 15:01:00,call,RPC
5304,1985,2026-03-12 19:41:00,sms,No answer
6738,2505,2026-02-28 08:23:00,sms,Promise
4877,1841,2026-01-05 10:19:00,sms,RPC
1588,610,2026-03-22 09:04:00,sms,No answer
6492,2425,2026-01-26 18:39:00,call,RPC
6278,2345,2026-03-28 16:17:00,sms,No answer
3666,1392,2026-01-20 19:51:00,email,No answer
3458,1309,2026-02-13 11:33:00,sms,No answer
1476,569,2026-02-03 12:34:00,call,Promise
5335,1998,2026-04-03 09:41:00,call,RPC
3107,1168,2026-01-22 17:00:00,call,No answer
4074,1541,2026-02-10 18:28:00,call,Wrong number
3331,1263,2026-03-31 13:58:00,call,RPC
6234,2328,2026-03-09 14:16:00,call,RPC
1573,605,2026-03-27 19:39:00,call,Promise
1007,392,2026-01-21 17:34:00,call,No answer
1750,666,2026-02-12 17:09:00,call,No answer
5763,2151,2026-01-24 09:41:00,sms,No answer
2116,800,2026-01-11 16:32:00,sms,No answer
1157,447,2026-02-23 14:40:00,sms,No answer
6841,2551,2026-04-04 11:18:00,call,RPC
6047,2269,2026-02-09 16:29:00,sms,Promise
3890,1475,2026-04-04 10:12:00,call,RPC
2365,900,2026-03-16 14:14:00,sms,No answer
1933,730,2026-03-08 20:34:00,call,No answer
4983,1879,2026-02-08 13:08:00,email,Wrong number
2300,875,2026-04-01 20:18:00,call,Promise
3636,1382,2026-03-13 19:25:00,call,RPC
1261,485,2026-03-30 16:16:00,call,RPC
2865,1079,2026-03-05 18:51:00,sms,No answer
5659,2113,2026-01-30 16:58:00,call,No answer
2997,1124,2026-02-05 20:06:00,call,RPC
1444,559,2026-01-28 12:43:00,call,No answer
1897,719,2026-01-13 19:55:00,sms,No answer
6546,2443,2026-02-11 18:50:00,call,Promise
6840,2551,2026-03-29 09:32:00,call,No answer
2269,861,2026-02-19 18:31:00,call,Promise
5501,2056,2026-01-18 14:22:00,sms,No answer
3049,1145,2026-02-16 18:05:00,sms,No answer
6216,2324,2026-03-08 16:04:00,sms,RPC
4606,1740,2026-01-15 20:22:00,sms,RPC
2377,903,2026-04-17 17:35:00,sms,No answer
2023,766,2026-03-31 19:17:00,sms,No answer
5771,2154,2026-02-27 09:35:00,call,Promise
221,86,2026-01-22 13:20:00,sms,Wrong number
59,27,2026-03-21 08:00:00,sms,No answer
865,337,2026-03-21 13:49:00,call,No answer
2905,1097,2026-03-06 14:43:00,call,No answer
2334,888,2026-04-03 14:23:00,call,Promise
6559,2445,2026-04-10 10:45:00,call,No answer
2219,836,2026-02-08 09:03:00,sms,RPC
6193,2318,2026-03-09 17:44:00,sms,No answer
5293,1983,2026-03-07 10:03:00,sms,No answer
3704,1406,2026-02-18 20:04:00,call,Promise
1250,481,2026-02-22 09:03:00,sms,Promise
5206,1949,2026-04-05 12:19:00,sms,RPC
6397,2394,2026-02-12 12:47:00,email,No answer
167,61,2026-03-13 13:49:00,call,No answer
573,218,2026-03-31 11:25:00,call,Promise
6436,2410,2026-02-27 09:15:00,sms,No answer
2242,848,2026-01-13 17:10:00,call,RPC
5855,2183,2026-02-17 09:55:00,call,Wrong number
3191,1202,2026-03-23 16:31:00,sms,RPC
5820,2172,2026-01-18 19:24:00,sms,RPC
6279,2347,2026-04-02 16:49:00,sms,No answer
3945,1492,2026-03-04 11:44:00,email,No answer
2358,898,2026-02-19 14:32:00,sms,RPC
2342,890,2026-03-20 19:53:00,call,RPC
3706,1406,2026-02-12 19:25:00,sms,No answer
4426,1675,2026-04-10 20:56:00,sms,RPC
1156,447,2026-02-19 09:49:00,call,Promise
1759,671,2026-01-27 20:33:00,call,RPC
2355,897,2026-02-13 11:44:00,sms,No answer
873,339,2026-03-27 16:57:00,call,Wrong number
3864,1464,2026-04-07 19:04:00,call,No answer
1898,719,2026-01-19 17:22:00,call,RPC
3685,1399,2026-03-03 10:18:00,call,Wrong number
6794,2532,2026-03-22 19:54:00,call,Wrong number
763,292,2026-02-15 20:09:00,call,No answer
2146,815,2026-02-06 12:59:00,sms,No answer
4970,1876,2026-03-13 13:37:00,call,No answer
3008,1128,2026-02-15 13:03:00,call,No answer
3477,1315,2026-03-23 09:39:00,sms,Wrong number
3,1,2026-03-05 17:03:00,call,Promise
6621,2471,2026-04-01 18:44:00,sms,RPC
1053,404,2026-03-20 15:41:00,call,RPC
5887,2198,2026-03-23 18:57:00,sms,No answer
4155,1571,2026-03-22 13:32:00,call,RPC
5196,1946,2026-03-02 20:13:00,call,Wrong number
5160,1936,2026-01-23 13:57:00,call,RPC
334,133,2026-03-12 11:42:00,call,No answer
2148,815,2026-02-13 12:19:00,call,Promise
2756,1042,2026-03-25 12:23:00,call,RPC
1719,651,2026-04-13 18:58:00,call,No answer
3033,1137,2026-02-04 11:05:00,call,No answer
4643,1750,2026-03-17 13:17:00,email,No answer
6642,2479,2026-03-27 14:51:00,email,RPC
914,353,2026-04-07 16:46:00,call,Promise
379,150,2026-02-25 08:05:00,sms,RPC
5095,1914,2026-02-22 16:34:00,call,Promise
3968,1500,2026-02-22 16:24:00,call,No answer
5797,2164,2026-01-16 13:36:00,call,No answer
6076,2279,2026-02-16 18:15:00,sms,RPC
2361,898,2026-02-13 10:16:00,sms,Promise
4203,1585,2026-03-20 15:19:00,call,No answer
6498,2426,2026-03-11 19:45:00,call,No answer
2455,929,2026-03-04 10:50:00,email,RPC
4282,1616,2026-03-31 18:38:00,sms,Wrong number
72,30,2026-01-24 18:01:00,call,Promise
3507,1329,2026-02-02 16:34:00,call,RPC
2642,1000,2026-04-05 20:57:00,call,No answer
25,13,2026-03-10 18:11:00,call,RPC
6589,2457,2026-01-16 12:29:00,call,RPC
5492,2053,2026-03-02 08:46:00,sms,Promise
3071,1152,2026-02-22 12:46:00,call,No answer
5105,1918,2026-02-28 14:45:00,call,No answer
6285,2348,2026-02-26 17:09:00,call,Promise
978,381,2026-03-08 20:17:00,call,Promise
2272,862,2026-02-07 10:03:00,call,No answer
2932,1106,2026-03-28 14:07:00,sms,Promise
4949,1870,2026-02-08 09:34:00,call,No answer
2559,969,2026-02-11 13:08:00,email,No answer
2193,829,2026-02-12 18:09:00,call,Promise
6232,2327,2026-02-25 19:46:00,sms,Promise
3054,1145,2026-02-14 20:02:00,sms,Promise
6788,2529,2026-02-27 11:02:00,sms,Wrong number
2344,890,2026-03-25 14:14:00,call,No answer
6058,2273,2026-01-21 08:25:00,sms,RPC
346,138,2026-04-03 10:34:00,sms,No answer
6727,2500,2026-03-29 16:23:00,sms,No answer
2073,785,2026-03-15 10:53:00,call,No answer
2611,991,2026-01-31 12:58:00,call,RPC
3228,1216,2026-02-13 19:23:00,sms,Wrong number
3584,1361,2026-01-28 08:28:00,sms,No answer
6535,2440,2026-03-24 17:16:00,call,No answer
6792,2532,2026-03-21 08:19:00,sms,No answer
4272,1613,2026-02-21 08:00:00,call,Promise
1101,421,2026-03-06 14:41:00,sms,RPC
713,275,2026-03-16 12:51:00,sms,No answer
5042,1898,2026-01-26 20:22:00,email,No answer
37,17,2026-03-24 18:48:00,call,No answer
104,40,2026-01-30 11:06:00,sms,RPC
1242,480,2026-03-13 12:22:00,sms,No answer
3992,1509,2026-02-19 10:47:00,call,No answer
3260,1226,2026-01-25 14:26:00,sms,No answer
6017,2260,2026-03-20 11:43:00,sms,Promise
2482,939,2026-02-10 17:24:00,sms,RPC
4705,1773,2026-02-08 18:10:00,call,No answer
4930,1864,2026-03-22 12:06:00,call,RPC
10,4,2026-03-27 17:11:00,sms,Promise
5017,1887,2026-02-20 20:50:00,email,Promise
4331,1633,2026-03-21 12:18:00,call,Wrong number
5894,2202,2026-03-13 20:38:00,sms,RPC
3591,1364,2026-01-31 09:03:00,sms,No answer
5079,1909,2026-04-07 19:19:00,call,No answer
4064,1536,2026-01-16 19:07:00,sms,No answer
5723,2137,2026-02-14 08:19:00,call,RPC
3909,1481,2026-02-20 14:08:00,email,No answer
6330,2367,2026-04-05 10:49:00,sms,RPC
2130,806,2026-02-16 15:46:00,email,No answer
2550,965,2026-03-02 16:21:00,call,Promise
6099,2289,2026-01-13 13:48:00,sms,RPC
1600,614,2026-03-10 10:21:00,call,RPC
3496,1325,2026-01-11 20:00:00,call,No answer
2568,973,2026-02-10 15:18:00,sms,No answer
5015,1887,2026-02-26 18:51:00,call,Promise
977,381,2026-03-16 17:32:00,sms,No answer
2948,1111,2026-03-11 18:41:00,call,Wrong number
3769,1432,2026-01-26 16:29:00,email,No answer
3253,1224,2026-03-25 16:50:00,call,Promise
6595,2461,2026-02-28 14:00:00,call,No answer
4828,1819,2026-01-19 20:59:00,call,No answer
4088,1545,2026-02-10 16:12:00,email,RPC
4266,1610,2026-03-03 17:20:00,call,No answer
5221,1956,2026-02-13 10:22:00,call,No answer
5647,2109,2026-01-27 09:34:00,call,No answer
6591,2459,2026-02-11 17:13:00,sms,Promise
3047,1143,2026-03-25 18:00:00,sms,Promise
205,80,2026-03-01 14:54:00,sms,Promise
735,283,2026-03-25 18:55:00,sms,RPC
5412,2027,2026-02-06 15:24:00,email,No answer
836,323,2026-02-19 09:21:00,sms,No answer
5086,1912,2026-03-04 11:01:00,call,RPC
183,67,2026-02-19 09:49:00,sms,Wrong number
5683,2122,2026-02-18 16:17:00,email,No answer
6958,2599,2026-02-21 15:29:00,call,No answer
85,33,2026-02-27 12:23:00,sms,No answer
961,371,2026-02-18 16:13:00,call,Wrong number
6390,2390,2026-02-13 14:42:00,call,Wrong number
4145,1567,2026-01-22 13:52:00,sms,No answer
3639,1384,2026-01-27 18:33:00,call,No answer
4192,1582,2026-04-06 15:59:00,sms,Promise
5081,1909,2026-04-02 08:48:00,call,RPC
4410,1666,2026-03-03 16:03:00,call,No answer
1515,580,2026-02-19 17:53:00,call,RPC
2470,934,2026-01-14 20:27:00,call,Promise
5024,1889,2026-02-11 17:18:00,call,RPC
1049,404,2026-03-10 08:40:00,sms,Wrong number
5309,1988,2026-04-03 11:06:00,call,No answer
1525,586,2026-02-23 09:50:00,email,No answer
6523,2436,2026-01-22 11:14:00,call,Promise
5140,1930,2026-01-06 14:02:00,sms,RPC
6435,2410,2026-03-02 19:03:00,call,RPC
1133,436,2026-02-19 14:15:00,call,RPC
5829,2175,2026-03-20 12:10:00,email,RPC
1850,700,2026-01-03 17:12:00,call,Promise
2192,829,2026-02-13 15:16:00,sms,No answer
3688,1400,2026-01-30 10:19:00,email,Promise
60,27,2026-03-22 08:06:00,sms,RPC
1326,514,2026-03-22 11:12:00,call,No answer
1147,444,2026-01-05 14:29:00,sms,No answer
4004,1514,2026-03-28 11:38:00,call,RPC
6671,2486,2026-03-16 16:00:00,sms,RPC
6566,2447,2026-02-10 19:36:00,email,No answer
5707,2132,2026-03-21 12:53:00,call,No answer
1730,655,2026-03-12 09:19:00,call,No answer
6085,2282,2026-02-17 14:29:00,sms,Wrong number
4452,1686,2026-02-03 16:44:00,sms,No answer
5881,2194,2026-04-06 18:51:00,sms,No answer
3041,1141,2026-02-20 19:37:00,email,Promise
2781,1050,2026-03-25 13:24:00,call,Promise
2624,995,2026-01-19 09:49:00,call,No answer
6617,2468,2026-01-24 14:27:00,email,Wrong number
3689,1400,2026-01-20 16:25:00,sms,RPC
2761,1044,2026-01-12 09:43:00,call,Wrong number
1436,555,2026-01-27 10:49:00,call,No answer
2179,825,2026-03-05 11:40:00,call,RPC
1202,465,2026-03-01 18:46:00,email,Promise
554,207,2026-03-26 08:09:00,sms,No answer
4537,1713,2026-03-31 13:18:00,call,RPC
5944,2224,2026-03-17 20:52:00,call,No answer
6458,2416,2026-01-12 09:50:00,email,Wrong number
5992,2248,2026-04-03 18:24:00,call,No answer
6167,2311,2026-01-16 16:48:00,call,Promise
1507,578,2026-02-21 20:14:00,call,Promise
936,363,2026-03-22 17:50:00,call,Wrong number
2583,982,2026-04-09 11:09:00,email,No answer
4352,1642,2026-03-07 20:05:00,call,No answer
70,30,2026-02-06 10:25:00,call,Promise
2564,970,2026-03-29 11:40:00,call,RPC
3347,1270,2026-03-01 18:09:00,sms,RPC
1009,393,2026-03-29 10:04:00,call,No answer
2439,923,2026-04-13 08:53:00,email,RPC
